"anime_id","title","type","source","episodes","status","aired_string","aired","aired_year","duration","duration_minutes","rating","score","scored_by","rank","popularity","members","favorites","studio","genre","main_genre"
31534,"Larva","TV","Original",26,"Finished Airing","Mar 26, 2011 to Sep 24, 2011","{'from': '2011-03-26', 'to': '2011-09-24'}",2011,"6 min. per ep.",6,"G - All Ages",6.01,169,7334,10179,350,3,"","Comedy","Comedy"
10039,"Chinpui Specials","Special","Other",2,"Finished Airing","Dec 29, 1989","{'from': '1989-12-29', 'to': '1989-12-29'}",1989,"10 min. per ep.",10,"G - All Ages",5.59,29,9870,12397,127,0,"Production I.G","Comedy","Comedy"
37146,"Complex x Complex","Movie","Original",1,"Finished Airing","2015","{'from': None, 'to': None}",2015,"24 min.",24,"PG-13 - Teens 13 or older",6.4,5,9919,13846,58,0,"","School","School"
8730,"Metropolitan Museum","Music","Other",1,"Finished Airing","Apr, 1984","{'from': None, 'to': None}",1997,"2 min.",2,"G - All Ages",5.01,162,9036,10479,298,0,"","Music, Kids, Fantasy","Music"
2530,"G-Taste","OVA","Manga",7,"Finished Airing","Dec 18, 1999 to Apr 24, 2003","{'from': '1999-12-18', 'to': '2003-04-24'}",1999,"25 min. per ep.",25,"Rx - Hentai",6.05,1565,NA,5150,4371,24,"","Hentai, Yuri","Hentai"
35270,"Perestroika","OVA","Original",12,"Finished Airing","Oct 24, 2008","{'from': '2008-10-24', 'to': '2008-10-24'}",2008,"2 min. per ep.",2,"G - All Ages",5,6,11747,13802,61,0,"","Comedy","Comedy"
4015,"School Rumble San Gakki","OVA","Manga",2,"Finished Airing","Jul 17, 2008 to Sep 17, 2008","{'from': '2008-07-17', 'to': '2008-09-17'}",2008,"25 min. per ep.",25,"PG-13 - Teens 13 or older",7.37,27220,2161,1604,46856,89,"Studio Comet","Comedy, Romance, School, Shounen","Comedy"
2664,"Doraemon Movie 19: Nobita no Nankai Daibouken","Movie","Other",1,"Finished Airing","Mar 7, 1998","{'from': '1998-03-07', 'to': '1998-03-07'}",1998,"1 hr. 31 min.",91,"PG - Children",7.23,1137,2677,6878,1978,4,"Shin-Ei Animation","Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen","Adventure"
34910,"Heya (Music)","Music","Original",1,"Finished Airing","2011","{'from': None, 'to': None}",1998,"3 min.",3,"PG - Children",5.42,68,8512,12273,134,0,"","Music","Music"
34936,"Sword of Phantasia","ONA","Game",1,"Finished Airing","Mar 11, 2013","{'from': '2013-03-11', 'to': '2013-03-11'}",2013,"1 min.",1,"G - All Ages",5.54,28,12312,13086,95,0,"","Fantasy, Game","Fantasy"
18943,"Shimajirou to Fufu no Daibouken Movie: Sukue! Nana-iro no Hana","Movie","Other",1,"Finished Airing","Mar 15, 2013","{'from': '2013-03-15', 'to': '2013-03-15'}",2013,"1 hr. 7 min.",67,"G - All Ages",6.07,14,12053,12377,130,0,"","Adventure, Comedy, Fantasy, Kids, Magic","Adventure"
15651,"Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen","TV","Original",25,"Finished Airing","Oct 6, 2013 to Mar 23, 2014","{'from': '2013-10-06', 'to': '2014-03-23'}",2013,"25 min. per ep.",25,"PG-13 - Teens 13 or older",7.38,8765,2125,2347,25247,38,"Sunrise","Action, Game, Mystery, Shounen","Action"
22583,"Uchuu Kyoudai: Number Zero","Movie","Manga",1,"Finished Airing","Aug 9, 2014","{'from': '2014-08-09', 'to': '2014-08-09'}",2014,"1 hr. 35 min.",95,"PG-13 - Teens 13 or older",7.67,690,1180,5412,3831,4,"A-1 Pictures","Sci-Fi, Slice of Life, Space, Comedy, Seinen","Sci-Fi"
36106,"Shingeki no Kyojin: Lost Girls","OVA","Book",3,"Currently Airing","Dec 8, 2017 to Aug 9, 2018","{'from': '2017-12-08', 'to': '2018-08-09'}",2017,"25 min. per ep.",25,"R - 17+ (violence & profanity)",8.15,8292,364,1210,67254,118,"Wit Studio","Action, Drama, Fantasy, Horror, Supernatural","Action"
10321,"Uta no☆Prince-sama♪ Maji Love 1000%","TV","Game",13,"Finished Airing","Jul 3, 2011 to Sep 24, 2011","{'from': '2011-07-03', 'to': '2011-09-24'}",2011,"25 min. per ep.",25,"PG-13 - Teens 13 or older",7.3,64093,2446,652,128961,1638,"A-1 Pictures","Harem, Music, Comedy, Romance, School, Shoujo","Harem"
5172,"Love Selection The Animation","OVA","Manga",2,"Finished Airing","Aug 29, 2008 to Nov 28, 2008","{'from': '2008-08-29', 'to': '2008-11-28'}",2008,"30 min. per ep.",30,"Rx - Hentai",6.95,2064,NA,5045,4587,17,"Flavors Soft","Hentai","Hentai"
34009,"To Be Hero","TV","Original",12,"Finished Airing","Oct 5, 2016 to Dec 21, 2016","{'from': '2016-10-05', 'to': '2016-12-21'}",2016,"11 min. per ep.",11,"PG-13 - Teens 13 or older",6.97,13299,3695,2149,29223,69,"Haoliners Animation League","Comedy","Comedy"
12919,"Yoru no Hi","Movie","Other",1,"Finished Airing","2005","{'from': None, 'to': None}",1997,"3 min.",3,"G - All Ages",4.81,374,9205,8881,721,3,"","Psychological","Psychological"
7875,"Kanokon: Manatsu no Dai Shanikusai Specials","Special","Other",2,"Finished Airing","Nov 25, 2009 to Dec 22, 2009","{'from': '2009-11-25', 'to': '2009-12-22'}",2009,"3 min. per ep.",3,"R+ - Mild Nudity",6.64,5126,5012,3339,12647,6,"Xebec","Ecchi","Ecchi"
4773,"Yamato Takeru","TV","Other",37,"Finished Airing","Apr 9, 1994 to Dec 24, 1994","{'from': '1994-04-09', 'to': '1994-12-24'}",1994,"24 min. per ep.",24,"PG-13 - Teens 13 or older",7.05,256,3396,7959,1178,6,"Nippon Animation","Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi, Shounen, Space","Action"
2715,"Totsuzen! Neko no Kuni Banipal Witt","Movie","Other",1,"Finished Airing","Jun 10, 1995","{'from': '1995-06-10', 'to': '1995-06-10'}",1995,"1 hr. 15 min.",75,"G - All Ages",6.92,573,3860,7448,1502,10,"Studio Hibari","Adventure","Adventure"
30919,"Sora no Method: Aru Shoujo no Kyuujitsu★","Special","Original",1,"Finished Airing","Jul 24, 2015","{'from': '2015-07-24', 'to': '2015-07-24'}",2015,"11 min.",11,"PG-13 - Teens 13 or older",6.89,2607,3965,4620,5732,6,"Studio 3Hz","Slice of Life, Fantasy, Comedy","Slice of Life"
35976,"Shinmai &#039;FUREAI&#039; Net. Concept Movie","ONA","Original",1,"Finished Airing","Dec 25, 2015","{'from': '2015-12-25', 'to': '2015-12-25'}",2015,"1 min.",1,"G - All Ages",4.31,32,12088,13613,72,0,"","Slice of Life","Slice of Life"
3973,"Ikuze! Gen-san","ONA","Other",24,"Finished Airing","Mar 24, 2008 to Sep 1, 2008","{'from': '2008-03-24', 'to': '2008-09-01'}",2008,"9 min. per ep.",9,"G - All Ages",6.14,22,10567,11673,166,0,"Nippon Animation","Comedy","Comedy"
2330,"Jibaku-kun","TV","Manga",26,"Finished Airing","Oct 5, 1999 to Mar 28, 2000","{'from': '1999-10-05', 'to': '2000-03-28'}",1999,"22 min. per ep.",22,"PG-13 - Teens 13 or older",7.52,4014,1576,4112,7669,51,"Trans Arts","Adventure, Fantasy, Comedy","Adventure"
5620,"Uchuu Enban Dai-Sensou","Movie","Other",1,"Finished Airing","Jul 21, 1975","{'from': '1975-07-21', 'to': '1975-07-21'}",1975,"29 min.",29,"PG-13 - Teens 13 or older",5.8,316,7811,8821,745,0,"","Action, Mecha, Romance","Action"
29151,"Tezuka Osamu Monogatari","ONA","Other",10,"Finished Airing","Dec 18, 2013","{'from': '2013-12-18', 'to': '2013-12-18'}",2013,"1 min. per ep.",1,"G - All Ages",4.9,30,12409,12610,118,0,"","Historical","Historical"
24967,"Ane Kyun!: Joshi ga Ie ni Kita!","OVA","Manga",1,"Finished Airing","Aug 29, 2014","{'from': '2014-08-29', 'to': '2014-08-29'}",2014,"25 min.",25,"Rx - Hentai",6.7,1632,NA,5255,4117,16,"","Hentai","Hentai"
484,"Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka","Movie","Manga",1,"Finished Airing","Aug 18, 2001","{'from': '2001-08-18', 'to': '2001-08-18'}",2001,"1 hr. 35 min.",95,"PG-13 - Teens 13 or older",7.45,3508,1805,4159,7460,21,"Studio Pierrot","Adventure, Shounen, Supernatural","Adventure"
5016,"Fluximation","Music","Other",14,"Finished Airing","Sep 20, 2005","{'from': '2005-09-20', 'to': '2005-09-20'}",2005,"1 min. per ep.",1,"G - All Ages",6.6,1351,5200,6277,2617,1,"Studio 4°C","Music","Music"
36720,"Youkoso! Sukebe Elf no Mori e","OVA","Game",0,"Currently Airing","Feb 2, 2018 to ?","{'from': '2018-02-02', 'to': None}",2018,"16 min.",16,"Rx - Hentai",7.61,987,NA,5644,3458,51,"","Fantasy, Harem, Hentai, Supernatural","Fantasy"
1493,"Project ARMS: The 2nd Chapter","TV","Manga",26,"Finished Airing","Oct 6, 2001 to Mar 30, 2002","{'from': '2001-10-06', 'to': '2002-03-30'}",2001,"24 min. per ep.",24,"R - 17+ (violence & profanity)",7.19,1554,2870,5334,3949,7,"TMS Entertainment","Action, Fantasy, Martial Arts, Super Power, School","Action"
652,"Galaxy Angel Z","TV","Original",9,"Finished Airing","Feb 3, 2002 to Mar 31, 2002","{'from': '2002-02-03', 'to': '2002-03-31'}",2002,"24 min. per ep.",24,"PG - Children",7.26,3592,2562,4183,7378,8,"Madhouse","Sci-Fi, Comedy","Sci-Fi"
21713,"Usagi no Mofy","ONA","Original",13,"Finished Airing","Dec 6, 2012 to Mar 28, 2013","{'from': '2012-12-06', 'to': '2013-03-28'}",2012,"2 min. per ep.",2,"G - All Ages",5.74,19,12595,12653,116,0,"Kachidoki Studio","Kids","Kids"
2244,"Rakugo Tennyo Oyui","TV","Other",12,"Finished Airing","Jan 5, 2006 to Mar 23, 2006","{'from': '2006-01-05', 'to': '2006-03-23'}",2006,"24 min. per ep.",24,"PG-13 - Teens 13 or older",6.11,202,7065,7672,1348,1,"TNK","Comedy, Historical","Comedy"
8553,"Time Bokan Series: Time Patroltai Otasukeman","TV","Other",53,"Finished Airing","Feb 2, 1980 to Jan 31, 1981","{'from': '1980-02-02', 'to': '1981-01-31'}",1980,"25 min. per ep.",25,"G - All Ages",6.47,143,5740,9542,496,0,"Tatsunoko Production","Action, Adventure, Comedy, Sci-Fi","Action"
28789,"3-gatsu no Lion meets Bump of Chicken","Music","Other",1,"Finished Airing","Dec 8, 2014","{'from': '2014-12-08', 'to': '2014-12-08'}",2014,"5 min.",5,"G - All Ages",7.01,3423,3519,4473,6191,9,"","Music, Drama, Seinen","Music"
9549,"Alps no Shoujo Heidi: Heidi to Clara-hen","Movie","Other",1,"Finished Airing","Aug 21, 1996","{'from': '1996-08-21', 'to': '1996-08-21'}",1996,"1 hr. 29 min.",89,"PG - Children",6.62,372,5099,8428,920,0,"Nippon Animation","Slice of Life, Historical, Drama","Slice of Life"
37666,"3-bu de Wakaru Koizumi Yakumo no Kaidan","ONA","Book",7,"Finished Airing","May 9, 2014 to Jul 8, 2015","{'from': '2014-05-09', 'to': '2015-07-08'}",2014,"3 min. per ep.",3,"G - All Ages",4.38,16,9540,13883,55,0,"","Historical, Horror, Parody, Supernatural","Historical"
31173,"Akagami no Shirayuki-hime 2nd Season","TV","Manga",12,"Finished Airing","Jan 12, 2016 to Mar 29, 2016","{'from': '2016-01-12', 'to': '2016-03-29'}",2016,"24 min. per ep.",24,"PG-13 - Teens 13 or older",8.13,73814,391,602,138158,1001,"Bones","Drama, Romance, Fantasy, Shoujo","Drama"
1496,"Fushigi no Kuni no Miyuki-chan","OVA","Manga",2,"Finished Airing","Jun 21, 1995","{'from': '1995-06-21', 'to': '1995-06-21'}",1995,"15 min. per ep.",15,"R+ - Mild Nudity",5.9,4427,NA,3936,8462,7,"Madhouse","Comedy, Ecchi, Fantasy, Shoujo Ai, Yuri","Comedy"
6229,"Konpeki no Kantai","OVA","Other",32,"Finished Airing","Dec, 1993 to Aug, 2003","{'from': '1993-12-10', 'to': '2018-08-10'}",1993,"40 min. per ep.",40,"PG-13 - Teens 13 or older",6.4,87,5993,7986,1157,4,"J.C.Staff","Action, Drama, Historical, Military","Action"
30430,"Kimi wa Sou Kimeta","Music","Other",1,"Finished Airing","Nov 15, 2011","{'from': '2011-11-15', 'to': '2011-11-15'}",2011,"5 min.",5,"G - All Ages",4.94,81,9091,11951,151,0,"","Music","Music"
27855,"Chibi Neko Chobi/Chibi Neko Kobi to Tomodachi","OVA","Other",1,"Finished Airing","Dec 8, 2006","{'from': '2006-12-08', 'to': '2006-12-08'}",2006,"40 min.",40,"G - All Ages",6,8,9833,13266,86,0,"Toei Animation","Kids","Kids"
1414,"Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori","Special","Other",1,"Finished Airing","Jul 22, 2005","{'from': '2005-07-22', 'to': '2005-07-22'}",2005,"1 hr. 32 min.",92,"PG-13 - Teens 13 or older",7.22,1620,2730,5371,3890,1,"TMS Entertainment","Action, Adventure, Mystery, Comedy, Seinen","Action"
5070,"Beast Wars Second Chou Seimeitai Transformers","TV","Other",43,"Finished Airing","Apr 1, 1998 to Jan 27, 1999","{'from': '1998-04-01', 'to': '1999-01-27'}",1998,"24 min. per ep.",24,"PG - Children",6.52,593,5504,7351,1571,2,"Production Reed","Action, Mecha, Sci-Fi","Action"
16157,"Choujigen Game Neptune The Animation","TV","Game",12,"Finished Airing","Jul 12, 2013 to Sep 27, 2013","{'from': '2013-07-12', 'to': '2013-09-27'}",2013,"24 min. per ep.",24,"PG-13 - Teens 13 or older",7.14,37592,3033,882,98676,1123,"David Production","Action, Comedy, Fantasy, Parody, Sci-Fi, Supernatural","Action"
17092,"Dallyeola Hani","TV","Other",13,"Finished Airing","Aug 14, 1988 to Nov 20, 1988","{'from': '1988-08-14', 'to': '1988-11-20'}",1988,"28 min. per ep.",28,"None",6.69,90,4788,10300,329,0,"Daewon Media","Sports","Sports"
32572,"Neko Neko Nihonshi","TV","Manga",32,"Finished Airing","Apr 6, 2016 to Feb 22, 2017","{'from': '2016-04-06', 'to': '2017-02-22'}",2016,"9 min. per ep.",9,"G - All Ages",6.4,45,11429,8397,940,2,"Joker Films","Historical, Kids, Parody","Historical"
2096,"Sequence","OVA","Manga",1,"Finished Airing","Mar 18, 1992","{'from': '1992-03-18', 'to': '1992-03-18'}",1992,"42 min.",42,"G - All Ages",5.67,101,8027,10033,378,0,"","Romance, Sci-Fi, Shoujo","Romance"
19469,"Saiki Kusuo no Ψ-nan","ONA","Manga",1,"Finished Airing","Aug 4, 2013","{'from': '2013-08-04', 'to': '2013-08-04'}",2013,"16 min.",16,"PG-13 - Teens 13 or older",5.97,2628,7419,4256,7045,35,"","Comedy, Supernatural, School, Shounen","Comedy"
20929,"Galo Sengen","Music","Other",1,"Finished Airing","Jan 9, 2011","{'from': '2011-01-09', 'to': '2011-01-09'}",2011,"3 min.",3,"PG-13 - Teens 13 or older",6.32,572,6305,8384,945,6,"","Music, Comedy","Music"
22841,"Okashina Hotel","Special","Other",1,"Finished Airing","2008","{'from': None, 'to': None}",2014,"1 min.",1,"G - All Ages",5.31,245,8674,9597,482,1,"","Dementia","Dementia"
992,"Dual Parallel! Trouble Adventures","TV","Original",13,"Finished Airing","Apr 8, 1999 to Jul 1, 1999","{'from': '1999-04-08', 'to': '1999-07-01'}",1999,"25 min. per ep.",25,"PG-13 - Teens 13 or older",7.16,6395,2959,3370,12331,58,"AIC","Action, Comedy, Harem, Mecha, Sci-Fi, Shounen","Action"
30403,"Paper Film","Movie","Other",1,"Finished Airing","2005","{'from': None, 'to': None}",1998,"6 min.",6,"R+ - Mild Nudity",4.85,65,9172,11904,154,0,"","Comedy","Comedy"
9878,"Licca-chan to Yamaneko Hoshi no Tabi","OVA","Other",1,"Finished Airing","Sep 12, 1997","{'from': '1997-09-12', 'to': '1997-09-12'}",1997,"1 hr. 18 min.",78,"G - All Ages",5.88,66,7624,10794,248,1,"Ajia-Do","Adventure, Fantasy, Kids, Magic","Adventure"
10263,"Sonic X Pilot","Special","Game",2,"Finished Airing","2001 to 2003","{'from': '2018-05-11', 'to': '2018-05-11'}",2018,"3 min. per ep.",3,"G - All Ages",6.17,1153,6882,6539,2325,12,"TMS Entertainment","Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen","Adventure"
37402,"No Game No Life: Zero - Manner Movie","Movie","Other",1,"Finished Airing","Jul 15, 2017","{'from': '2017-07-15', 'to': '2017-07-15'}",2017,"2 min.",2,"G - All Ages",7.26,1063,2580,4040,7992,16,"Madhouse","Comedy","Comedy"
2315,"Injuu Alien","OVA","Original",1,"Finished Airing","Jan 24, 1997","{'from': '1997-01-24', 'to': '1997-01-24'}",1997,"46 min.",46,"Rx - Hentai",5.33,902,NA,6753,2094,3,"","Action, Adventure, Hentai, Horror, Sci-Fi","Action"
1357,"Shin Hokuto no Ken","OVA","Other",3,"Finished Airing","Jul 24, 2003 to May 28, 2004","{'from': '2003-07-24', 'to': '2004-05-28'}",2003,"58 min. per ep.",58,"R+ - Mild Nudity",7.04,3807,3426,3952,8387,12,"A.C.G.T.","Action, Martial Arts, Sci-Fi, Shounen","Action"
9023,"Katekyo Hitman Reborn!: Mr. Rebokku no Ciao Ciao Interview","Special","Other",3,"Finished Airing","Apr 7, 2010 to Jun 2, 2010","{'from': '2010-04-07', 'to': '2010-06-02'}",2010,"3 min. per ep.",3,"G - All Ages",7.53,6094,1555,3227,13657,61,"Artland","Comedy","Comedy"
915,"Ginga Densetsu Weed","TV","Manga",26,"Finished Airing","Nov 3, 2005 to May 11, 2006","{'from': '2005-11-03', 'to': '2006-05-11'}",2005,"24 min. per ep.",24,"PG-13 - Teens 13 or older",7.31,4736,2384,3806,9217,196,"Studio Deen","Adventure, Drama, Shounen","Adventure"
1788,"Yuuguu Settai: Kotou no Gokuraku e Youkoso","OVA","Game",2,"Finished Airing","Jul 25, 2004 to Jan 25, 2005","{'from': '2004-07-25', 'to': '2005-01-25'}",2004,"26 min. per ep.",26,"Rx - Hentai",5.77,916,NA,6318,2579,4,"","Hentai","Hentai"
21937,"Sore Ike! Anpanman: Anpanman to Yukai na Nakama-tachi","Movie","Other",1,"Finished Airing","Mar 14, 1992","{'from': '1992-03-14', 'to': '1992-03-14'}",1992,"31 min.",31,"PG - Children",5.29,34,12187,11975,149,0,"","Comedy, Fantasy, Kids","Comedy"
782,"Gasaraki","TV","Original",25,"Finished Airing","Oct 4, 1998 to Mar 28, 1999","{'from': '1998-10-04', 'to': '1999-03-28'}",1998,"25 min. per ep.",25,"PG-13 - Teens 13 or older",6.7,3799,4750,3269,13289,24,"Sunrise","Psychological, Mecha, Military, Supernatural, Drama","Psychological"
17909,"Uchouten Kazoku","TV","Book",13,"Finished Airing","Jul 7, 2013 to Sep 29, 2013","{'from': '2013-07-07', 'to': '2013-09-29'}",2013,"24 min. per ep.",24,"PG-13 - Teens 13 or older",7.95,34565,622,860,101554,1075,"P.A. Works","Slice of Life, Comedy, Demons, Drama, Fantasy","Slice of Life"
29111,"Onna Spy Goumon: Teki no Ajito wa Jotai Goumonsho","OVA","Other",1,"Finished Airing","2001","{'from': None, 'to': None}",1990,"40 min.",40,"Rx - Hentai",4.75,52,NA,11032,222,0,"","Hentai","Hentai"
5237,"Compiler Festa","OVA","Other",1,"Finished Airing","Dec 21, 1995","{'from': '1995-12-21', 'to': '1995-12-21'}",1995,"50 min.",50,"R+ - Mild Nudity",5.61,197,8173,9280,571,1,"","Action, Sci-Fi, Drama","Action"
6945,"Gintama: Shiroyasha Koutan","Special","Manga",1,"Finished Airing","Sep 21, 2008","{'from': '2008-09-21', 'to': '2008-09-21'}",2008,"10 min.",10,"PG-13 - Teens 13 or older",8.37,18965,182,1894,36235,63,"Sunrise","Action, Sci-Fi, Comedy, Historical, Parody","Action"
9542,"Puttsun Make Love","OVA","Other",6,"Finished Airing","Aug 14, 1987 to Jun 24, 1988","{'from': '1987-08-14', 'to': '1988-06-24'}",1987,"25 min. per ep.",25,"R+ - Mild Nudity",5.73,45,11842,10977,225,0,"","Comedy, Ecchi, Romance","Comedy"
3421,"Kodomo no Omocha","OVA","Manga",1,"Finished Airing","Dec 16, 1995","{'from': '1995-12-16', 'to': '1995-12-16'}",1995,"30 min.",30,"PG - Children",7.26,1394,2572,5477,3729,15,"J.C.Staff","Comedy, Drama, School, Shoujo","Comedy"
10136,"Manga Doushite Monogatari","TV","Other",100,"Finished Airing","Apr 7, 1984 to Mar 29, 1986","{'from': '1984-04-07', 'to': '1986-03-29'}",1984,"25 min. per ep.",25,"G - All Ages",6.74,39,11162,11309,194,0,"","Kids, Adventure, Comedy","Kids"
37414,"Stereo","Music","Original",0,"Currently Airing","Feb 14, 2018 to ?","{'from': '2018-02-14', 'to': None}",2018,"1 min.",1,"G - All Ages",4.21,19,12268,14131,38,0,"","Music","Music"
32038,"Show By Rock!! #","TV","Game",12,"Finished Airing","Oct 2, 2016 to Dec 18, 2016","{'from': '2016-10-02', 'to': '2016-12-18'}",2016,"23 min. per ep.",23,"PG-13 - Teens 13 or older",7.07,4963,3322,3016,15545,40,"Bones","Music, Comedy","Music"
3493,"Ryuusei no Rockman Tribe","TV","Other",21,"Finished Airing","Nov 3, 2007 to Mar 29, 2008","{'from': '2007-11-03', 'to': '2008-03-29'}",2007,"10 min. per ep.",10,"PG - Children",7.08,1978,3278,5163,4348,22,"Xebec","Adventure","Adventure"
32777,"Jitensha-hen","Music","Other",1,"Finished Airing","Sep 15, 2009","{'from': '2009-09-15', 'to': '2009-09-15'}",2009,"7 min.",7,"G - All Ages",4.85,56,9170,12790,110,0,"","Music","Music"
8774,"3-tsu no Hanashi","Special","Other",1,"Finished Airing","Jan 15, 1960","{'from': '1960-01-15', 'to': '1960-01-15'}",1960,"30 min.",30,"G - All Ages",5.24,111,8758,9947,396,0,"","Kids, Fantasy","Kids"
7322,"Needless Specials","Special","Other",12,"Finished Airing","Nov 27, 2009 to Oct 22, 2010","{'from': '2009-11-27', 'to': '2010-10-22'}",2009,"2 min. per ep.",2,"PG-13 - Teens 13 or older",6.83,5752,4206,3320,12919,13,"Madhouse","Comedy, Ecchi, School","Comedy"
7590,"Mayoi Neko Overrun!","TV","Book",13,"Finished Airing","Apr 6, 2010 to Jun 29, 2010","{'from': '2010-04-06', 'to': '2010-06-29'}",2010,"24 min. per ep.",24,"PG-13 - Teens 13 or older",6.83,42737,4201,924,92293,185,"AIC","Comedy, Harem, Romance","Comedy"
10653,"Running Boy: Star Soldier no Himitsu","Movie","Other",1,"Finished Airing","Jul 20, 1986","{'from': '1986-07-20', 'to': '1986-07-20'}",1986,"49 min.",49,"None",5.67,24,11906,12174,138,0,"","Sci-Fi, Space","Sci-Fi"
7024,"Heya","Movie","Original",1,"Finished Airing","1967","{'from': None, 'to': None}",1992,"4 min.",4,"R+ - Mild Nudity",4.01,624,9452,8229,1024,0,"","Comedy, Dementia","Comedy"
69,"Cluster Edge","TV","Original",25,"Finished Airing","Oct 5, 2005 to Mar 29, 2006","{'from': '2005-10-05', 'to': '2006-03-29'}",2005,"24 min. per ep.",24,"PG-13 - Teens 13 or older",6.45,2185,5787,4074,7839,12,"Sunrise","Action, Fantasy, Military, Sci-Fi","Action"
22171,"Tanaami Keiichi no Shouzou","Movie","Original",1,"Finished Airing","2003","{'from': None, 'to': None}",1997,"3 min.",3,"PG-13 - Teens 13 or older",4.55,96,9345,11034,221,0,"","Dementia","Dementia"
354,"UG☆Ultimate Girls","TV","Other",12,"Finished Airing","Jan 10, 2005 to Mar 28, 2005","{'from': '2005-01-10', 'to': '2005-03-28'}",2005,"13 min. per ep.",13,"R+ - Mild Nudity",5.68,2628,8044,4344,6650,3,"Studio Matrix","Comedy, Ecchi, Magic, Sci-Fi","Comedy"
5534,"Hai! Akko Desu","TV","Other",164,"Finished Airing","Oct 12, 1988 to Mar 26, 1992","{'from': '1988-10-12', 'to': '1992-03-26'}",1988,"25 min. per ep.",25,"G - All Ages",7,98,3566,9939,398,3,"Eiken","Romance, Slice of Life","Romance"
8438,"Pokemon Ranger: Hikari no Kiseki","Special","Game",2,"Finished Airing","Feb 28, 2010 to Mar 7, 2010","{'from': '2010-02-28', 'to': '2010-03-07'}",2010,"5 min. per ep.",5,"PG - Children",6.6,2391,5223,4524,6025,2,"OLM","Adventure, Comedy, Fantasy, Kids","Adventure"
8538,"Gokujou!! Mecha Mote Iinchou Second Collection","TV","Manga",51,"Finished Airing","Apr 3, 2010 to Apr 10, 2011","{'from': '2010-04-03', 'to': '2011-04-10'}",2010,"24 min. per ep.",24,"PG - Children",6.59,323,5247,7314,1615,2,"SynergySP","Comedy, Romance, School, Shoujo","Comedy"
16395,"SKET Dance OVA","OVA","Manga",1,"Finished Airing","Feb 4, 2013","{'from': '2013-02-04', 'to': '2013-02-04'}",2013,"27 min.",27,"PG-13 - Teens 13 or older",8.06,7746,479,3122,14522,14,"Tatsunoko Production","Comedy, School, Shounen","Comedy"
12113,"Berserk: Ougon Jidai-hen II - Doldrey Kouryaku","Movie","Manga",1,"Finished Airing","Jun 23, 2012","{'from': '2012-06-23', 'to': '2012-06-23'}",2012,"1 hr. 32 min.",92,"R+ - Mild Nudity",8.06,63346,472,888,97596,354,"Studio 4°C","Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural","Action"
32543,"Lu Shidai 2nd Season","ONA","Original",13,"Finished Airing","Nov 26, 2014 to Dec 12, 2015","{'from': '2014-11-26', 'to': '2015-12-12'}",2014,"12 min. per ep.",12,"PG-13 - Teens 13 or older",7.11,469,3170,7529,1447,6,"","Action, Adventure, Comedy, Game, Parody","Action"
22513,"Freely Tomorrow","Music","Other",1,"Finished Airing","Oct 12, 2012","{'from': '2012-10-12', 'to': '2012-10-12'}",2012,"4 min.",4,"G - All Ages",6.76,1007,4493,7186,1712,4,"","Music","Music"
34136,"Orange: Mirai","Movie","Manga",1,"Finished Airing","Nov 18, 2016","{'from': '2016-11-18', 'to': '2016-11-18'}",2016,"1 hr. 3 min.",63,"PG-13 - Teens 13 or older",7.54,10906,1535,1532,50240,94,"Telecom Animation Film","Sci-Fi, Drama, Romance, School, Shoujo","Sci-Fi"
781,"Detective Conan Movie 03: The Last Wizard of the Century","Movie","Manga",1,"Finished Airing","Apr 17, 1999","{'from': '1999-04-17', 'to': '1999-04-17'}",1999,"1 hr. 40 min.",100,"PG-13 - Teens 13 or older",8.14,21584,379,1939,34803,45,"TMS Entertainment","Adventure, Mystery, Comedy, Police, Shounen","Adventure"
6900,"Tamagotchi!","TV","Game",143,"Finished Airing","Oct 12, 2009 to Sep 3, 2012","{'from': '2009-10-12', 'to': '2012-09-03'}",2009,"25 min. per ep.",25,"G - All Ages",6.37,80,6141,8921,703,7,"OLM Digital","Comedy, Kids","Comedy"
12565,"Fate/Prototype","OVA","Original",1,"Finished Airing","Dec 31, 2011","{'from': '2011-12-31', 'to': '2011-12-31'}",2011,"12 min.",12,"PG-13 - Teens 13 or older",6.91,31823,3872,1337,60671,89,"Lerche","Action, Supernatural, Magic, Romance, Fantasy, Shounen","Action"
35480,"Karadasagashi","ONA","Manga",10,"Finished Airing","Jul 30, 2017 to Aug 31, 2017","{'from': '2017-07-30', 'to': '2017-08-31'}",2017,"3 min. per ep.",3,"R - 17+ (violence & profanity)",5.54,55,8300,5581,3554,2,"Studio Khronos","Horror, School, Shounen","Horror"
30218,"The iDOLM@STER Cinderella Girls: Special Program","Special","Other",1,"Finished Airing","Feb 28, 2015","{'from': '2015-02-28', 'to': '2015-02-28'}",2015,"10 min.",10,"PG-13 - Teens 13 or older",6.51,742,5584,6303,2594,2,"A-1 Pictures","Comedy, Music","Comedy"
